date,last
2023-05-15,383.41
2023-05-12,381.92
2023-05-11,383.39
2023-05-10,382.54
2023-05-09,382.94
2023-05-08,385.51
2023-05-05,384.66
2023-05-04,376.12
2023-05-03,374.9
2023-05-02,376.03
2023-05-01,379.86
2023-04-28,380.03
2023-04-27,373.67
2023-04-26,366.76
2023-04-25,368.53
2023-04-24,374.73
2023-04-21,375.24
2023-04-20,375.0
2023-04-19,372.8
2023-04-18,372.32
2023-04-17,372.76
2023-04-14,372.43
2023-04-13,369.65
2023-04-12,361.78
2023-04-11,364.13
2023-04-10,360.14
2023-04-06,361.47
2023-04-05,363.79
2023-04-04,363.9
2023-04-03,366.47
2023-03-31,363.33
2023-03-30,359.26
2023-03-29,359.53
2023-03-28,354.33
2023-03-27,354.62
2023-03-24,351.63
2023-03-23,354.37
2023-03-22,351.03
2023-03-21,354.57
2023-03-20,349.32
2023-03-17,349.66
2023-03-16,348.0
2023-03-15,348.08
2023-03-14,352.82
2023-03-13,344.71
2023-03-10,347.11
2023-03-09,354.44
2023-03-08,359.03
2023-03-07,359.94
2023-03-06,366.93
2023-03-03,361.5
2023-03-02,355.57
2023-03-01,353.5
2023-02-28,355.29
2023-02-27,355.48
2023-02-24,353.12
2023-02-23,355.53
2023-02-22,354.97
2023-02-21,355.96
2023-02-17,361.13
2023-02-16,367.55
2023-02-15,369.64
2023-02-14,369.96
2023-02-13,370.83
2023-02-10,366.83
2023-02-09,370.42
2023-02-08,370.35
2023-02-07,375.06
2023-02-06,372.97
2023-02-03,373.91
2023-02-02,374.94
2023-02-01,374.08
2023-01-31,370.6
2023-01-30,371.12
2023-01-27,374.03
2023-01-26,377.24
2023-01-25,382.39
2023-01-24,380.01
2023-01-23,378.57
2023-01-20,376.28
2023-01-19,367.94
2023-01-18,368.92
2023-01-17,375.0
2023-01-13,375.52
2023-01-12,379.81
2023-01-11,377.86
2023-01-10,371.01
2023-01-09,370.97
2023-01-06,367.67
2023-01-05,351.77
2023-01-04,355.15
2023-01-03,346.8
2022-12-30,347.73
2022-12-29,348.21
2022-12-28,341.95
2022-12-27,346.16
2022-12-23,343.6
2022-12-22,341.52
2022-12-21,345.69
2022-12-20,342.95
2022-12-19,341.26
2022-12-16,345.84
2022-12-15,346.25
2022-12-14,357.51
2022-12-13,357.15
2022-12-12,358.17
2022-12-09,348.83
2022-12-08,351.17
2022-12-07,347.42
2022-12-06,347.53
2022-12-05,356.09
2022-12-02,360.06
2022-12-01,360.8
2022-11-30,356.4
2022-11-29,343.13
2022-11-28,344.59
2022-11-25,351.29
2022-11-23,348.64
2022-11-22,344.96
2022-11-21,338.25
2022-11-18,343.69
2022-11-17,341.27
2022-11-16,342.76
2022-11-15,343.51
2022-11-14,339.37
2022-11-11,339.29
2022-11-10,337.27
2022-11-09,315.64
2022-11-08,325.75
2022-11-07,325.13
2022-11-04,318.37
2022-11-03,309.17
2022-11-02,319.82
2022-11-01,333.19
2022-10-31,328.18
2022-10-28,329.47
2022-10-27,319.37
2022-10-26,319.51
2022-10-25,311.41
2022-10-24,305.6
2022-10-21,302.37
2022-10-20,296.28
2022-10-19,297.76
2022-10-18,300.38
2022-10-17,295.04
2022-10-14,288.69
2022-10-13,293.96
2022-10-12,283.38
2022-10-11,286.05
2022-10-10,291.78
2022-10-07,294.97
2022-10-06,299.23
2022-10-05,304.2
2022-10-04,301.27
2022-10-03,290.48
2022-09-30,284.34
2022-09-29,286.77
2022-09-28,290.18
2022-09-27,286.48
2022-09-26,290.11
2022-09-23,293.58
2022-09-22,298.36
2022-09-21,304.5
2022-09-20,313.27
2022-09-19,314.03
2022-09-16,315.13
2022-09-15,316.96
2022-09-14,325.85
2022-09-13,329.58
2022-09-12,338.42
2022-09-09,335.85
2022-09-08,330.07
2022-09-07,328.62
2022-09-06,324.08
2022-09-02,322.56
2022-09-01,325.25
2022-08-31,324.37
2022-08-30,327.81
2022-08-29,329.35
2022-08-26,331.96
2022-08-25,344.67
2022-08-24,339.71
2022-08-23,340.89
2022-08-22,345.51
2022-08-19,354.28
2022-08-18,357.36
2022-08-17,355.33
2022-08-16,359.25
2022-08-15,359.95
2022-08-12,354.27
2022-08-11,350.88
2022-08-10,353.38
2022-08-09,346.54
2022-08-08,352.16
2022-08-05,357.51
2022-08-04,356.07
2022-08-03,354.13
2022-08-02,349.01
2022-08-01,350.54
2022-07-29,353.79
2022-07-28,352.45
2022-07-27,343.27
2022-07-26,341.28
2022-07-25,344.21
2022-07-22,343.88
2022-07-21,346.92
2022-07-20,341.27
2022-07-19,340.38
2022-07-18,331.01
2022-07-15,332.57
2022-07-14,325.03
2022-07-13,323.37
2022-07-12,322.86
2022-07-11,324.19
2022-07-08,323.06
2022-07-07,324.07
2022-07-06,320.17
2022-07-05,319.26
2022-07-01,318.24
2022-06-30,315.52
2022-06-29,322.59
2022-06-28,318.29
2022-06-27,328.83
2022-06-24,330.5
2022-06-23,316.76
2022-06-22,316.15
2022-06-21,317.4
2022-06-17,310.69
2022-06-16,308.78
2022-06-15,325.39
2022-06-14,322.14
2022-06-13,319.74
2022-06-10,334.75
2022-06-09,349.0
2022-06-08,362.33
2022-06-07,364.02
2022-06-06,360.14
2022-06-03,357.82
2022-06-02,363.08
2022-06-01,357.06
2022-05-31,357.87
2022-05-27,357.78
2022-05-26,349.89
2022-05-25,344.76
2022-05-24,340.69
2022-05-23,348.43
2022-05-20,336.18
2022-05-19,332.22
2022-05-18,335.9
2022-05-17,338.86
2022-05-16,329.73
2022-05-13,332.8
2022-05-12,321.24
2022-05-11,325.87
2022-05-10,325.33
2022-05-09,327.99
2022-05-06,347.12
2022-05-05,353.37
2022-05-04,368.52
2022-05-03,357.79
2022-05-02,359.04
2022-04-29,363.38
2022-04-28,378.83
2022-04-27,361.57
2022-04-26,344.11
2022-04-25,354.6
2022-04-22,351.18
2022-04-21,364.44
2022-04-20,365.29
2022-04-19,363.87
2022-04-18,356.8
2022-04-14,357.82
2022-04-13,355.14
2022-04-12,345.8
2022-04-11,347.37
2022-04-08,352.27
2022-04-07,349.55
2022-04-06,353.55
2022-04-05,363.32
2022-04-04,366.91
2022-04-01,363.97
2022-03-31,357.38
2022-03-30,362.24
2022-03-29,367.55
2022-03-28,350.49
2022-03-25,349.02
2022-03-24,349.35
2022-03-23,342.18
2022-03-22,349.53
2022-03-21,345.58
2022-03-18,350.09
2022-03-17,346.44
2022-03-16,344.68
2022-03-15,335.0
2022-03-14,328.59
2022-03-11,324.79
2022-03-10,324.59
2022-03-09,328.13
2022-03-08,314.33
2022-03-07,312.92
2022-03-04,330.76
2022-03-03,340.99
2022-03-02,344.09
2022-03-01,344.48
2022-02-28,360.82
2022-02-25,369.09
2022-02-24,369.38
2022-02-23,361.23
2022-02-22,368.29001
2022-02-18,369.95001
2022-02-17,373.70001
2022-02-16,382.92999
2022-02-15,381.54001
2022-02-14,374.16
2022-02-11,369.76999
2022-02-10,374.39001
2022-02-09,381.37
2022-02-08,374.37
2022-02-07,376.13
2022-02-04,382.20001
2022-02-03,390.07001
2022-02-02,396.75
2022-02-01,392.06
2022-01-31,386.38
2022-01-28,382.51001
2022-01-27,350.53
2022-01-26,344.66
2022-01-25,338.76001
2022-01-24,349.42001
2022-01-21,355.07999
2022-01-20,364.0
2022-01-19,360.73001
2022-01-18,366.29999
2022-01-14,372.14001
2022-01-13,369.51999
2022-01-12,367.31
2022-01-11,366.29001
2022-01-10,363.91
2022-01-07,369.64999
2022-01-06,370.0
2022-01-05,373.89999
2022-01-04,375.39001
2022-01-03,370.95001
2021-12-31,359.32001
2021-12-30,360.98999
2021-12-29,361.29001
2021-12-28,360.78
2021-12-27,360.31
2021-12-23,360.57999
2021-12-22,357.48001
2021-12-21,350.73999
2021-12-20,337.01999
2021-12-17,349.31
2021-12-16,352.92001
2021-12-15,346.35001
2021-12-14,340.54999
2021-12-13,345.31
2021-12-10,349.92001
2021-12-09,344.51999
2021-12-08,342.34
2021-12-07,339.51001
2021-12-06,333.32999
2021-12-03,322.10999
2021-12-02,320.20001
2021-12-01,306.28
2021-11-30,314.92001
2021-11-29,323.01001
2021-11-26,324.17001
2021-11-24,340.0
2021-11-23,329.0
2021-11-22,321.29999
2021-11-19,339.72
2021-11-18,348.22
2021-11-17,359.17001
2021-11-16,369.56
2021-11-15,361.35999
2021-11-12,363.5
2021-11-11,354.34
2021-11-10,357.94
2021-11-09,344.64999
2021-11-08,349.67001
2021-11-05,348.79001
2021-11-04,335.42999
2021-11-03,329.42999
2021-11-02,328.48001
2021-11-01,334.04999
2021-10-29,335.51999
2021-10-28,333.03
2021-10-27,335.72
2021-10-26,357.32001
2021-10-25,360.85999
2021-10-22,358.67001
2021-10-21,356.20999
2021-10-20,356.76999
2021-10-19,362.10001
2021-10-18,358.44
2021-10-15,356.0
2021-10-14,344.57999
2021-10-13,342.35001
2021-10-12,345.34
2021-10-11,347.14999
2021-10-08,354.95999
2021-10-07,353.91
2021-10-06,348.69
2021-10-05,343.20999
2021-10-04,344.20001
2021-10-01,360.17999
2021-09-30,347.67999
2021-09-29,353.19
2021-09-28,351.17999
2021-09-27,356.76999
2021-09-24,358.16
2021-09-23,354.12
2021-09-22,343.41
2021-09-21,337.38
2021-09-20,339.69
2021-09-17,343.04001
2021-09-16,346.31
2021-09-15,344.75
2021-09-14,345.79999
2021-09-13,347.82001
2021-09-10,347.39001
2021-09-09,351.41
2021-09-08,351.04001
2021-09-07,344.70999
2021-09-03,340.23001
2021-09-02,341.28
2021-09-01,349.57001
2021-08-31,346.23001
2021-08-30,353.04999
2021-08-27,355.73001
2021-08-26,352.85999
2021-08-25,359.10001
2021-08-24,361.78
2021-08-23,361.01001
2021-08-20,354.98999
2021-08-19,357.31
2021-08-18,360.95001
2021-08-17,363.23001
2021-08-16,363.56
2021-08-13,362.75
2021-08-12,361.98001
2021-08-11,364.23999
2021-08-10,367.84
2021-08-09,370.67999
2021-08-06,374.53
2021-08-05,371.94
2021-08-04,368.01001
2021-08-03,367.60001
2021-08-02,375.26001
2021-07-30,385.94
2021-07-29,388.81
2021-07-28,383.44
2021-07-27,390.26999
2021-07-26,392.79999
2021-07-23,393.26001
2021-07-22,382.16
2021-07-21,380.06
2021-07-20,374.39001
2021-07-19,365.45001
2021-07-16,387.12
2021-07-15,390.23001
2021-07-14,390.79999
2021-07-13,383.70999
2021-07-12,375.56
2021-07-09,372.94
2021-07-08,370.19
2021-07-07,373.92001
2021-07-06,376.12
2021-07-02,375.03
2021-07-01,370.70999
2021-06-30,365.09
2021-06-29,368.0
2021-06-28,367.67999
2021-06-25,379.60999
2021-06-24,374.75
2021-06-23,375.14001
2021-06-22,378.04001
2021-06-21,373.09
2021-06-18,367.42001
2021-06-17,367.29001
2021-06-16,363.82001
2021-06-15,368.12
2021-06-14,366.51999
2021-06-11,365.5
2021-06-10,364.29999
2021-06-09,363.32999
2021-06-08,365.26001
2021-06-07,364.07999
2021-06-04,366.01999
2021-06-03,361.82001
2021-06-02,366.85001
2021-06-01,359.79001
2021-05-28,360.57999
2021-05-27,362.0
2021-05-26,362.64999
2021-05-25,367.22
2021-05-24,372.38
2021-05-21,367.60001
2021-05-20,367.70001
2021-05-19,360.98001
2021-05-18,363.07001
2021-05-17,363.29999
2021-05-14,363.91
2021-05-13,360.01999
2021-05-12,356.62
2021-05-11,367.60999
2021-05-10,366.34
2021-05-07,375.39999
2021-05-06,375.48001
2021-05-05,369.14001
2021-05-04,375.91
2021-05-03,379.39999
2021-04-30,382.06
2021-04-29,388.95001
2021-04-28,395.64999
2021-04-27,389.07001
2021-04-26,387.47
2021-04-23,387.06
2021-04-22,383.35999
2021-04-21,383.10001
2021-04-20,376.63
2021-04-19,382.16
2021-04-16,386.17001
2021-04-15,386.48999
2021-04-14,378.32001
2021-04-13,378.13
2021-04-12,379.84
2021-04-09,380.07999
2021-04-08,377.73999
2021-04-07,371.07999
2021-04-06,369.57001
2021-04-05,368.32001
2021-04-01,363.29999
2021-03-31,356.04999
2021-03-30,358.20001
2021-03-29,362.91
2021-03-26,366.14001
2021-03-25,358.35999
2021-03-24,359.64999
2021-03-23,355.26999
2021-03-22,358.39999
2021-03-19,356.51001
2021-03-18,367.0
2021-03-17,378.67999
2021-03-16,382.38
2021-03-15,381.76001
2021-03-12,382.70999
2021-03-11,384.38
2021-03-10,381.70001
2021-03-09,376.51999
2021-03-08,371.32999
2021-03-05,360.88
2021-03-04,349.5
2021-03-03,360.25
2021-03-02,362.82001
2021-03-01,362.89999
2021-02-26,353.85001
2021-02-25,354.57001
2021-02-24,367.32001
2021-02-23,350.42001
2021-02-22,340.66
2021-02-19,333.17001
2021-02-18,338.45999
2021-02-17,337.32999
2021-02-16,341.20999
2021-02-12,341.0
2021-02-11,342.87
2021-02-10,334.20999
2021-02-09,333.44
2021-02-08,337.03
2021-02-05,338.75
2021-02-04,340.82999
2021-02-03,332.82001
2021-02-02,334.37
2021-02-01,321.56
2021-01-29,316.29001
2021-01-28,324.28
2021-01-27,315.48999
2021-01-26,327.70001
2021-01-25,329.19
2021-01-22,328.98999
2021-01-21,334.44
2021-01-20,334.91
2021-01-19,325.94
2021-01-15,323.26001
2021-01-14,326.92999
2021-01-13,346.32999
2021-01-12,342.92001
2021-01-11,348.20001
2021-01-08,353.85001
2021-01-07,349.85999
2021-01-06,347.54999
2021-01-05,347.42001
2021-01-04,351.48999
2020-12-31,356.94
2020-12-30,355.54999
2020-12-29,346.66
2020-12-28,344.47
2020-12-24,336.0
2020-12-23,329.23001
2020-12-22,332.23999
2020-12-21,334.37
2020-12-18,340.32999
2020-12-17,336.89999
2020-12-16,332.10001
2020-12-15,333.64999
2020-12-14,331.14999
2020-12-11,327.42001
2020-12-10,331.51999
2020-12-09,336.85001
2020-12-08,340.79001
2020-12-07,340.95999
2020-12-04,344.35001
2020-12-03,335.14001
2020-12-02,340.22
2020-12-01,338.88
2020-11-30,337.75
2020-11-27,339.07001
2020-11-25,341.32001
2020-11-24,342.39001
2020-11-23,332.04001
2020-11-20,323.0
2020-11-19,333.88
2020-11-18,335.94
2020-11-17,336.5
2020-11-16,335.45001
2020-11-13,335.03
2020-11-12,328.29001
2020-11-11,332.39001
2020-11-10,334.78
2020-11-09,344.56
2020-11-06,313.64001
2020-11-05,316.53
2020-11-04,307.20001
2020-11-03,295.39001
2020-11-02,289.97
2020-10-30,288.64001
2020-10-29,291.97
2020-10-28,292.5
2020-10-27,317.0
2020-10-26,319.01
2020-10-23,329.59
2020-10-22,333.6
2020-10-21,333.42
2020-10-20,331.6
2020-10-19,333.51
2020-10-16,339.0
2020-10-15,339.95
2020-10-14,342.5
2020-10-13,346.01
2020-10-12,352.0
2020-10-09,352.39
2020-10-08,345.15
2020-10-07,343.9
2020-10-06,337.43
2020-10-05,343.25
2020-10-02,338.83
2020-10-01,343.37
2020-09-30,338.17
2020-09-29,336.23
2020-09-28,338.39
2020-09-25,331.78
2020-09-24,328.21
2020-09-23,324.53
2020-09-22,335.31
2020-09-21,327.85
2020-09-18,335.26
2020-09-17,339.43
2020-09-16,341.85
2020-09-15,339.14
2020-09-14,338.6
2020-09-11,330.15
2020-09-10,332.88
2020-09-09,339.64
2020-09-08,329.88
2020-09-04,335.01
2020-09-03,343.84
2020-09-02,360.7
2020-09-01,356.9
2020-08-31,358.19
2020-08-28,366.12
2020-08-27,356.0
2020-08-26,351.02
2020-08-25,347.66
2020-08-24,343.64
2020-08-21,337.1
2020-08-20,337.32
2020-08-19,332.4
2020-08-18,331.0
2020-08-17,330.23
2020-08-14,326.8
2020-08-13,326.19
2020-08-12,327.63
2020-08-11,328.54
2020-08-10,322.88
2020-08-07,328.02
2020-08-06,330.14
2020-08-05,328.0
2020-08-04,314.39
2020-08-03,312.59
2020-07-31,308.53
2020-07-30,309.0
2020-07-29,309.3
2020-07-28,306.33
2020-07-27,308.86
2020-07-24,306.92
2020-07-23,309.9
2020-07-22,313.37
2020-07-21,307.6
2020-07-20,311.96
2020-07-17,304.06
2020-07-16,299.35
2020-07-15,305.72
2020-07-14,298.95
2020-07-13,290.18
2020-07-10,295.68
2020-07-09,294.59
2020-07-08,300.29
2020-07-07,299.91
2020-07-06,305.57
2020-07-02,302.42
2020-07-01,301.17
2020-06-30,295.7
2020-06-29,292.93
2020-06-26,289.34
2020-06-25,298.01
2020-06-24,294.01
2020-06-23,306.88
2020-06-22,304.44
2020-06-19,296.5
2020-06-18,304.85
2020-06-17,303.76
2020-06-16,304.48
2020-06-15,297.17
2020-06-12,297.79
2020-06-11,291.25
2020-06-10,313.15
2020-06-09,311.49
2020-06-08,310.41
2020-06-05,311.88
2020-06-04,301.37
2020-06-03,307.07
2020-06-02,303.59
2020-06-01,301.4
2020-05-29,300.89
2020-05-28,302.3
2020-05-27,299.77
2020-05-26,303.33
2020-05-22,294.91
2020-05-21,294.26
2020-05-20,298.8
2020-05-19,290.73
2020-05-18,289.9
2020-05-15,278.94
2020-05-14,277.31
2020-05-13,269.16
2020-05-12,272.11
2020-05-11,281.23
2020-05-08,282.44
2020-05-07,278.47
2020-05-06,272.44
2020-05-05,273.98
2020-05-04,269.26
2020-05-01,268.74
2020-04-30,274.97
2020-04-29,283.69
2020-04-28,264.6
2020-04-27,265.12
2020-04-24,258.76
2020-04-23,255.86
2020-04-22,256.91
2020-04-21,245.35
2020-04-20,251.73
2020-04-17,259.97
2020-04-16,246.76
2020-04-15,257.14
2020-04-14,270.72
2020-04-13,263.34
2020-04-09,269.4
2020-04-08,270.95
2020-04-07,259.35
2020-04-06,265.94
2020-04-03,237.03
2020-04-02,238.88
2020-04-01,228.61
2020-03-31,241.56
2020-03-30,253.25
2020-03-27,247.65
2020-03-26,263.18
2020-03-25,256.48
2020-03-24,237.07
2020-03-23,203.3
2020-03-20,211.42
2020-03-19,227.15
2020-03-18,215.84
2020-03-17,237.88
2020-03-16,235.65
2020-03-13,270.01
2020-03-12,241.5
2020-03-11,269.76
2020-03-10,280.57
2020-03-09,262.01
2020-03-06,287.01
2020-03-05,290.73
2020-03-04,302.36
2020-03-03,292.0
2020-03-02,306.74
2020-02-28,290.25
2020-02-27,285.82
2020-02-26,298.04
2020-02-25,302.89
2020-02-24,324.67
2020-02-21,339.7
2020-02-20,344.45
2020-02-19,344.56
2020-02-18,341.24
2020-02-14,340.95
2020-02-13,335.84
2020-02-12,334.16
2020-02-11,330.92
2020-02-10,330.28
2020-02-07,327.0
2020-02-06,329.3
2020-02-05,328.32
2020-02-04,329.12
2020-02-03,324.52
2020-01-31,315.94
2020-01-30,324.46
2020-01-29,320.33
2020-01-28,320.27
2020-01-27,315.77
2020-01-24,323.67
2020-01-23,324.98
2020-01-22,324.31
2020-01-21,321.93
2020-01-17,323.66
2020-01-16,320.3
2020-01-15,314.25
2020-01-14,310.64
2020-01-13,315.21
2020-01-10,311.17
2020-01-09,309.1
2020-01-08,305.1
2020-01-07,300.21
2020-01-06,301.23
2020-01-03,300.43
2020-01-02,303.39
2019-12-30,297.72
2019-12-27,300.74
2019-12-26,299.2
2019-12-24,297.48
2019-12-23,297.27
2019-12-20,298.57
2019-12-19,297.53
2019-12-18,294.74
2019-12-17,296.0
2019-12-16,296.96
2019-12-13,296.09
2019-12-12,292.21
2019-12-11,290.05
2019-12-10,288.61
2019-12-09,289.06
2019-12-06,290.4
2019-12-05,289.85
2019-12-04,286.84
2019-12-03,287.09
2019-12-02,286.47
2019-11-29,292.23
2019-11-27,291.7
2019-11-26,289.38
2019-11-25,287.61
2019-11-22,282.57
2019-11-21,284.45
2019-11-20,285.38
2019-11-19,285.31
2019-11-18,280.86
2019-11-15,280.78
2019-11-14,279.63
2019-11-13,278.07
2019-11-12,277.14
2019-11-11,277.0
2019-11-08,274.89
2019-11-07,272.79
2019-11-06,269.86
2019-11-05,269.0
2019-11-04,276.33
2019-11-01,279.05
2019-10-31,276.81
2019-10-30,277.15
2019-10-29,274.29
2019-10-28,275.93
2019-10-25,270.19
2019-10-24,268.75
2019-10-23,260.85
2019-10-22,261.26
2019-10-21,274.3
2019-10-18,270.63
2019-10-17,276.51
2019-10-16,278.27
2019-10-15,278.56
2019-10-14,276.38
2019-10-11,275.91
2019-10-10,273.83
2019-10-09,272.24
2019-10-08,267.07
2019-10-07,272.19
2019-10-04,274.06
2019-10-03,268.29
2019-10-02,264.48
2019-10-01,270.94
2019-09-30,271.57
2019-09-27,269.13
2019-09-26,273.89
2019-09-25,272.75
2019-09-24,271.12
2019-09-23,273.15
2019-09-20,271.17
2019-09-19,275.91
2019-09-18,275.1
2019-09-17,276.25
2019-09-16,274.08
2019-09-13,276.32
2019-09-12,276.4
2019-09-11,269.95
2019-09-10,272.33
2019-09-09,283.36
2019-09-06,291.38
2019-09-05,292.08
2019-09-04,286.1
2019-09-03,280.11
2019-08-30,281.37
2019-08-29,281.38
2019-08-28,278.24
2019-08-27,276.64
2019-08-26,276.43
2019-08-23,271.89
2019-08-22,280.77
2019-08-21,282.01
2019-08-20,277.04
2019-08-19,278.07
2019-08-16,274.36
2019-08-15,271.89
